EMPLOYEE_ID,FULL_NAME,DATE_OF_BIRTH,GENDER,SALARY,START_DATE_WORK,TERMINATION_DATE,DEPARTMENT_ID
E011107,Quang Đặng,1980-10-07,Nam,16106898,1998-10-03,,D001
E011108,Ông Bảo Vũ,1993-11-18,Nữ,16106898,2011-11-14,,D001
E011109,Chị Hạnh Mai,1986-08-05,Nữ,16106898,2004-07-31,,D001
E011110,Bác Anh Mai,2002-06-20,Nữ,16106898,2020-06-15,,D001
E011111,Lâm Bùi,1992-09-26,Nữ,16106898,2010-09-22,,D001
E011112,Hạnh Đức Trần,1980-10-02,Nữ,16106898,1998-09-28,2020-07-19,D001
E011113,Huy Phạm,2002-08-17,Nữ,16106898,2020-08-12,,D001
E011114,Kim Phú Trần,1980-10-09,Nam,16106898,1998-10-05,,D001
E011115,Bác Tùng Hoàng,2006-07-16,Nữ,16106898,2024-07-11,,D001
E011116,Dũng Quang Lê,1991-12-25,Nữ,16106898,2009-12-20,,D001
E011117,Ông Nhiên Lê,1979-12-19,Nam,16106898,1997-12-14,2017-02-24,D001
E011118,Bà Vân Mai,1991-07-26,Nữ,16106898,2009-07-21,2016-11-01,D001
E011119,Nhật Mai Bảo Trần,1989-10-21,Nam,16106898,2007-10-17,,D001
E011120,Cô Bảo Phạm,1988-11-19,Nữ,16106898,2006-11-15,,D001
E011121,Quý cô Hương Lê,2003-04-23,Nữ,16106898,2021-04-18,,D001
E011122,Thành Phạm,1983-06-20,Nữ,16106898,2001-06-15,,D001
E011123,Nhật Đặng,1998-11-22,Nam,16106898,2016-11-17,,D001
E011124,Trung Trần,1998-06-03,Nữ,16106898,2016-05-29,,D001
E011125,Cô Hạnh Dương,1986-11-11,Nam,16106898,2004-11-06,2007-11-11,D001
E011126,Quý ông Châu Mai,1984-04-14,Nữ,16106898,2002-04-10,2014-12-12,D001
E011127,Chị Bảo Lê,1994-01-03,Nam,16106898,2011-12-30,2014-12-04,D001
E011128,Chị Linh Phạm,1981-10-06,Nam,16106898,1999-10-02,2024-11-02,D001
E011129,Cô Ngọc Vũ,1991-05-27,Nữ,16106898,2009-05-22,,D001
E011130,Bà Nhật Nguyễn,1981-06-24,Nam,16106898,1999-06-20,,D001
E011131,Linh Trần,2000-05-30,Nam,16106898,2018-05-26,,D001
E011132,An Thị Hoàng,1995-04-19,Nam,16106898,2013-04-14,,D001
E011133,Hải Mai Bảo Bùi,1982-03-29,Nữ,16106898,2000-03-24,2003-08-24,D001
E011134,Nhật Hoàng Lê,1979-05-19,Nữ,16106898,1997-05-14,2008-03-02,D001
E011135,Bác Minh Lê,1994-07-12,Nữ,16106898,2012-07-07,,D001
E011136,Bà Duyên Phạm,2004-12-27,Nam,16106898,2022-12-23,,D001
E011137,Cô Xuân Trần,1983-11-19,Nữ,16106898,2001-11-14,2002-02-04,D001
E011138,Bà Khoa Dương,2003-05-18,Nam,16106898,2021-05-13,,D001
E011139,Quý cô Hải Trần,1994-12-05,Nữ,16106898,2012-11-30,,D001
E011140,An Đức Bùi,1992-01-10,Nữ,16106898,2010-01-05,2013-06-07,D001
E011141,Chị Lâm Bùi,1996-12-02,Nam,16106898,2014-11-28,2019-06-22,D001
E011142,Hương Nguyễn,1986-04-01,Nam,16106898,2004-03-27,2019-06-01,D001
E011143,Phương Dương,1996-06-21,Nam,16106898,2014-06-17,,D001
E011144,Bác Nam Trần,1998-03-22,Nữ,16106898,2016-03-17,,D001
E011145,Quang Vũ,1984-05-19,Nữ,16106898,2002-05-15,,D001
E011146,Hưng Mai Vũ,1985-12-03,Nữ,16106898,2003-11-29,2022-09-25,D001
E011147,Kim Đức Trần,1986-07-02,Nam,16106898,2004-06-27,2007-01-21,D001
E011148,Quang Mai,1991-11-20,Nam,16106898,2009-11-15,2015-12-25,D001
E011149,Minh Hoàng Dương,1989-09-15,Nữ,16106898,2007-09-11,,D001
E011150,Kim Bùi,1984-07-01,Nam,16106898,2002-06-27,,D001
E011151,Bà Linh Trần,1995-08-15,Nữ,16106898,2013-08-10,,D001
E011152,Quý ông Vũ Nguyễn,1989-10-15,Nam,16106898,2007-10-11,,D001
E011153,Vi Vũ,1989-08-16,Nam,16106898,2007-08-12,,D001
E011154,Quý ông Khoa Bùi,1990-07-23,Nữ,16106898,2008-07-18,,D001
E011155,Anh Tú Nguyễn,1993-06-03,Nữ,16106898,2011-05-30,,D001
E011156,Linh Trần,1998-08-27,Nữ,16106898,2016-08-22,,D001
E011157,Cô Ngọc Mai,1980-01-20,Nữ,16106898,1998-01-15,,D001
E011158,Vũ Hải Dương,1992-04-08,Nam,16106898,2010-04-04,2021-03-23,D001
E011159,Phúc Dương,1981-03-11,Nam,16106898,1999-03-07,,D001
E011160,Chị Linh Mai,1982-04-08,Nữ,16106898,2000-04-03,2019-01-14,D001
E011161,Anh Bảo Trần,1993-08-01,Nam,16106898,2011-07-28,,D001
E011162,Cô Chi Trần,1994-06-12,Nam,16106898,2012-06-07,,D001
E011163,Hạnh Dương,1998-01-05,Nam,16106898,2016-01-01,2019-10-14,D001
E011164,Nhiên Hải Phạm,1994-06-10,Nam,16106898,2012-06-05,,D001
E011165,Nhật Đức Nguyễn,1987-04-08,Nam,16106898,2005-04-03,,D001
E011166,Bà Thảo Lê,2006-06-10,Nữ,16106898,2024-06-05,,D001
E011167,Nhật Mai,2000-01-27,Nữ,16106898,2018-01-22,,D001
E011168,Anh Thị Hoàng,1984-02-21,Nam,16106898,2002-02-16,,D001
E011169,Nhiên Văn Đặng,1980-04-12,Nam,16106898,1998-04-08,,D001
E011170,Châu Trí Phạm,1989-08-25,Nữ,16106898,2007-08-21,,D001
E011171,Tú Dương,2002-10-24,Nam,16106898,2020-10-19,,D001
E011172,Yến Bùi,1983-04-07,Nữ,16106898,2001-04-02,2016-12-25,D001
E011173,Ông Trọng Bùi,1988-03-12,Nữ,16106898,2006-03-08,2010-12-27,D001
E011174,Trọng Thị Nguyễn,1979-05-27,Nữ,16106898,1997-05-22,2004-08-08,D001
E011175,Hà Đức Nguyễn,1995-03-22,Nữ,16106898,2013-03-17,,D001
E011176,Hạnh Bùi,1999-12-14,Nữ,16106898,2017-12-09,,D001
E011177,Hưng Hữu Mai,1981-07-18,Nữ,16106898,1999-07-14,,D001
E011178,Vũ Nguyễn,1981-03-18,Nam,16106898,1999-03-14,,D001
E011179,Bác Dũng Trần,1991-05-20,Nữ,16106898,2009-05-15,,D001
E011180,Bà Lan Đặng,2004-10-21,Nam,16106898,2022-10-17,,D001
E011181,An Mai Bảo Đặng,1986-03-16,Nam,16106898,2004-03-11,2024-02-01,D001
E011182,Hải Dương,1984-10-27,Nam,16106898,2002-10-23,,D001
E011183,Bà Hương Trần,1984-07-02,Nam,16106898,2002-06-28,,D001
E011184,Nhật Dương,1985-01-25,Nữ,16106898,2003-01-21,,D001
E011185,Bà An Dương,2002-09-16,Nam,16106898,2020-09-11,,D001
E011186,Mai Vũ,2005-08-07,Nữ,16106898,2023-08-03,,D001
E011187,Hưng Đức Vũ,1994-09-11,Nam,16106898,2012-09-06,,D001
E011188,Quý cô Vân Đặng,1990-02-07,Nữ,16106898,2008-02-03,2020-08-21,D001
E011189,Tú Phạm,1984-05-29,Nữ,16106898,2002-05-25,,D001
E011190,Trọng Mai,1988-03-06,Nữ,16106898,2006-03-02,2014-11-24,D001
E011191,Châu Mai Bảo Dương,1999-10-30,Nam,16106898,2017-10-25,,D001
E011192,Quý cô Vân Vũ,1985-06-01,Nữ,16106898,2003-05-28,,D001
E011193,Khoa Hoàng Hoàng,2002-05-26,Nam,16106898,2020-05-21,,D001
E011194,Khoa Thế Đặng,1994-05-16,Nữ,16106898,2012-05-11,,D001
E011195,Lâm Nguyễn,1995-10-10,Nữ,16106898,2013-10-05,2024-12-07,D001
E011196,Duyên Đặng,1998-12-18,Nam,16106898,2016-12-13,,D001
E011197,Vi Lê,1997-01-20,Nữ,16106898,2015-01-16,,D001
E011198,Quý ông Anh Bùi,1981-02-07,Nam,16106898,1999-02-03,,D001
E011199,Tùng Mai,1988-09-21,Nam,16106898,2006-09-17,2015-04-26,D001
E011200,Quý cô Duyên Mai,1982-08-06,Nữ,16106898,2000-08-01,,D001
E011201,Nhiên Hữu Nguyễn,1998-10-27,Nam,16106898,2016-10-22,,D001
E011202,Chi Phạm,1981-02-03,Nữ,16106898,1999-01-30,2010-01-05,D001
E011203,Ông Dũng Bùi,1999-04-29,Nam,16106898,2017-04-24,,D001
E011204,Quý ông Trọng Mai,2006-03-09,Nam,16106898,2024-03-04,,D001
E011205,Bác Nam Nguyễn,1988-10-12,Nữ,16106898,2006-10-08,,D001
E011206,Cô Mai Nguyễn,2001-01-15,Nam,16106898,2019-01-11,,D001
E011207,Cô Thành Đặng,1987-06-21,Nữ,16106898,2005-06-16,,D001
E011208,Châu Xuân Hoàng,2004-10-02,Nữ,16106898,2022-09-28,,D001
E011209,Bà Hà Phạm,2000-03-11,Nữ,16106898,2018-03-07,,D001
E011210,Quý cô Nhật Bùi,2005-12-11,Nữ,16106898,2023-12-07,,D001
E011211,Cô Ánh Nguyễn,1991-03-30,Nữ,16106898,2009-03-25,,D001
E011212,Khoa Hải Đặng,1998-03-27,Nữ,16106898,2016-03-22,,D001
E011213,Thảo Lê,1980-10-20,Nam,16106898,1998-10-16,,D001
E011214,Anh Phúc Hoàng,1988-11-19,Nữ,16106898,2006-11-15,,D001
E011215,Quang Thế Mai,1999-12-29,Nam,16106898,2017-12-24,2022-09-30,D001
E011216,Khoa Đức Vũ,1985-10-07,Nữ,16106898,2003-10-03,,D001
E011217,Chi Đặng,1998-05-30,Nữ,16106898,2016-05-25,2020-11-28,D001
E011218,Hạnh Xuân Lê,1985-02-10,Nữ,16106898,2003-02-06,,D001
E011219,Chị Lâm Phạm,2006-07-18,Nam,16106898,2024-07-13,,D001
E011220,Cô Hương Bùi,1994-08-14,Nữ,16106898,2012-08-09,,D001
E011221,An Dương,2005-04-13,Nữ,16106898,2023-04-09,,D001
E011222,An Đức Nguyễn,1989-05-08,Nữ,16106898,2007-05-04,,D001
E011223,Quý cô Chi Lê,1999-06-20,Nữ,16106898,2017-06-15,,D001
E011224,Tùng Thị Đặng,1997-08-23,Nữ,16106898,2015-08-19,2019-11-01,D001
E011225,Ông Vũ Phạm,2003-02-04,Nữ,16106898,2021-01-30,,D001
E011226,An Xuân Phạm,1988-01-10,Nữ,16106898,2006-01-05,,D001
E011227,Chị Lan Bùi,1990-03-06,Nữ,16106898,2008-03-01,2010-09-12,D001
E011228,Yến Lê,2003-09-06,Nam,16106898,2021-09-01,,D001
E011229,Cô Ngọc Trần,1996-06-01,Nam,16106898,2014-05-28,,D001
E011230,An Nguyễn,2002-03-26,Nữ,16106898,2020-03-21,2022-09-10,D001
E011231,Quang Bảo Hoàng,1980-02-18,Nữ,16106898,1998-02-13,2006-10-03,D001
E011232,Cô Hạnh Hoàng,1993-04-08,Nam,16106898,2011-04-04,2012-11-10,D001
E011233,Trọng Nguyễn,1987-02-06,Nam,16106898,2005-02-01,2009-02-26,D001
E011234,An Phú Lê,1997-03-19,Nữ,16106898,2015-03-15,2015-06-21,D001
E011235,Bảo Phú Đặng,1999-07-21,Nữ,16106898,2017-07-16,2021-06-09,D001
E011236,Quý cô Nhật Bùi,1990-03-30,Nam,16106898,2008-03-25,,D001
E011237,Khoa Đức Hoàng,1989-06-14,Nữ,16106898,2007-06-10,,D001
E011238,Bảo Hải Bùi,2001-07-10,Nam,16106898,2019-07-06,,D001
E011239,Khoa Bùi,1983-03-15,Nam,16106898,2001-03-10,,D001
E011240,Quang Xuân Hoàng,1981-08-06,Nam,16106898,1999-08-02,2022-03-01,D001
E011241,Cô Ngọc Phạm,2004-09-03,Nữ,16106898,2022-08-30,,D001
E011242,Chị Chi Nguyễn,2005-04-06,Nữ,16106898,2023-04-02,,D001
E011243,Bác Quang Vũ,1996-07-17,Nam,16106898,2014-07-13,,D001
E011244,Hà Hải Nguyễn,1997-08-28,Nữ,16106898,2015-08-24,,D001
E011245,Anh Bảo Nguyễn,1994-09-18,Nữ,16106898,2012-09-13,,D001
E011246,Quý cô Vân Đặng,1997-03-12,Nam,16106898,2015-03-08,,D001
E011247,Chị Ánh Nguyễn,1999-02-20,Nam,16106898,2017-02-15,,D001
E011248,Bà Thành Mai,1998-07-16,Nữ,16106898,2016-07-11,,D001
E011249,Tùng Đức Dương,1997-09-30,Nam,16106898,2015-09-26,,D001
E011250,Cô Linh Nguyễn,1995-10-15,Nam,16106898,2013-10-10,,D001
E011251,Tùng Quang Lê,1985-12-11,Nữ,16106898,2003-12-07,2017-11-10,D001
E011252,Kim Nguyễn,1999-07-23,Nam,16106898,2017-07-18,,D001
E011253,Anh Trung Lê,1986-05-27,Nam,16106898,2004-05-22,2015-06-09,D001
E011254,Ông Trọng Hoàng,1985-01-25,Nữ,16106898,2003-01-21,,D001
E011255,Cô Thảo Phạm,2006-01-10,Nam,16106898,2024-01-06,,D001
E011256,Bác Tùng Dương,1995-01-23,Nam,16106898,2013-01-18,,D001
E011257,Thảo Phạm,1996-06-27,Nam,16106898,2014-06-23,,D001
E011258,Hạnh Đặng,1992-12-17,Nữ,16106898,2010-12-13,,D001
E011259,Nhật Mai Nguyễn,2001-03-18,Nữ,16106898,2019-03-14,,D001
E011260,Quý ông Trung Vũ,2000-04-10,Nữ,16106898,2018-04-06,,D001
E011261,Lan Phạm,2000-04-21,Nữ,16106898,2018-04-17,,D001
E011262,Trung Đặng,2005-03-11,Nam,16106898,2023-03-07,,D001
E011263,Hoàng Xuân Dương,1997-05-11,Nữ,16106898,2015-05-07,,D001
E011264,Trọng Thị Lê,1978-12-18,Nam,16106898,1997-06-02,1998-03-06,D001
E011265,Mai Phạm,1989-03-22,Nam,16106898,2007-03-18,2007-10-28,D001
E011266,Khoa Thế Mai,1981-09-04,Nam,16106898,1999-08-31,,D001
E011267,Quý cô Kim Bùi,1983-10-05,Nữ,16106898,2001-09-30,,D001
E011268,Chị Xuân Hoàng,2002-04-01,Nữ,16106898,2020-03-27,,D001
E011269,Kim Hữu Nguyễn,1999-06-12,Nữ,16106898,2017-06-07,,D001
E011270,Thành Xuân Bùi,1994-04-24,Nam,16106898,2012-04-19,,D001
E011271,Bác Huy Lê,1994-09-25,Nữ,16106898,2012-09-20,,D001
E011272,Cô Bảo Bùi,2002-06-15,Nữ,16106898,2020-06-10,,D001
E011273,Vi Nguyễn,2006-11-19,Nữ,16106898,2024-11-14,,D001
E011274,Vũ Bảo Nguyễn,2003-10-21,Nam,16106898,2021-10-16,,D001
E011275,Quý cô Mai Đặng,1995-08-19,Nữ,16106898,2013-08-14,2014-10-08,D001
E011276,Anh Hưng Hoàng,1999-08-06,Nam,16106898,2017-08-01,,D001
E011277,Thảo Dương,1990-11-23,Nữ,16106898,2008-11-18,2014-07-18,D001
E011278,Ngọc Bùi,2004-03-28,Nữ,16106898,2022-03-24,,D001
E011279,Phúc Phạm,1986-05-15,Nữ,16106898,2004-05-10,,D001
E011280,Hoàng Lê,2006-11-20,Nam,16106898,2024-11-15,,D001
E011281,Quý ông Minh Nguyễn,1998-06-26,Nữ,16106898,2016-06-21,2020-04-22,D001
E011282,Chi Hoàng,2003-11-06,Nữ,16106898,2021-11-01,,D001
E011283,Quý ông Vũ Bùi,1983-03-09,Nữ,16106898,2001-03-04,,D001
E011284,Vi Bùi,1993-06-16,Nữ,16106898,2011-06-12,,D001
E011285,Hưng Đặng,2003-08-22,Nam,16106898,2021-08-17,,D001
E011286,Dũng Thị Nguyễn,2000-05-29,Nam,16106898,2018-05-25,,D001
E011287,Thảo Phạm,1985-11-21,Nam,16106898,2003-11-17,,D001
E011288,Lâm Nguyễn,1999-09-26,Nữ,16106898,2017-09-21,,D001
E011289,Anh Quang Bùi,1994-04-10,Nữ,16106898,2012-04-05,2021-08-26,D001
E011290,Lâm Hoàng,1986-01-11,Nữ,16106898,2004-01-07,,D001
E011291,Cô Xuân Nguyễn,1989-11-14,Nam,16106898,2007-11-10,2019-06-30,D001
E011292,Thành Bảo Vũ,2005-03-29,Nữ,16106898,2023-03-25,,D001
E011293,Dũng Hoàng Dương,1995-01-28,Nữ,16106898,2013-01-23,2015-02-05,D001
E011294,Vũ Trần,1994-04-14,Nam,16106898,2012-04-09,,D001
E011295,Kim Vũ,1997-12-16,Nam,16106898,2015-12-12,,D001
E011296,Châu Văn Hoàng,1979-03-19,Nam,16106898,1997-03-14,,D001
E011297,Thảo Vũ,1985-08-17,Nữ,16106898,2003-08-13,,D001
E011298,Hạnh Phạm,1990-12-08,Nam,16106898,2008-12-03,,D001
E011299,Anh Trọng Nguyễn,1985-07-27,Nữ,16106898,2003-07-23,,D001
E011300,Phúc Thế Bùi,1985-06-16,Nữ,16106898,2003-06-12,,D001
E011301,Bác Trọng Hoàng,2003-06-03,Nữ,16106898,2021-05-29,,D001
E011302,Cô Linh Nguyễn,2004-04-01,Nam,16106898,2022-03-28,,D001
E011303,Nhiên Mai,1985-04-25,Nữ,16106898,2003-04-21,,D001
E011304,Bảo Phạm,1983-02-11,Nam,16106898,2001-02-06,,D001
E011305,Quý ông Hoàng Mai,2004-03-24,Nam,16106898,2022-03-20,,D001
E011306,Vi Dương,1981-08-03,Nữ,16106898,1999-07-30,2010-03-07,D001
E011307,Hải Lê,1986-05-01,Nam,16106898,2004-04-26,2015-02-08,D001
E011308,Khoa Hoàng,1999-09-26,Nữ,16106898,2017-09-21,,D001
E011309,Nhiên Đức Mai,1989-10-02,Nam,16106898,2007-09-28,2012-03-26,D001
E011310,Nhật Hoàng,1999-09-16,Nam,16106898,2017-09-11,2022-05-16,D001
E011311,Hà Thị Phạm,1986-07-19,Nữ,16106898,2004-07-14,,D001
E011312,Phương Trần,1987-01-22,Nam,16106898,2005-01-17,,D001
E011313,Chị Hải Phạm,2003-03-26,Nam,16106898,2021-03-21,,D001
E011314,Quý ông Hoàng Nguyễn,1981-06-15,Nữ,16106898,1999-06-11,2012-02-14,D001
E011315,Thành Đức Lê,1986-03-14,Nam,16106898,2004-03-09,,D001
E011316,Hà Hoàng,1981-09-15,Nữ,16106898,1999-09-11,,D001
E011317,Anh Tú Trần,1990-08-08,Nam,16106898,2008-08-03,,D001
E011318,Chị Bảo Dương,1988-10-26,Nữ,16106898,2006-10-22,,D001
E011319,Khoa Phú Dương,1998-10-08,Nữ,16106898,2016-10-03,2023-05-07,D001
E011320,Khoa Thị Trần,2002-05-04,Nữ,16106898,2020-04-29,2024-06-03,D001
E011321,Khoa Bùi,1988-07-04,Nữ,16106898,2006-06-30,,D001
E011322,Dương Nguyễn,2000-06-13,Nữ,16106898,2018-06-09,,D001
E011323,Quý cô Duyên Trần,1981-08-04,Nam,16106898,1999-07-31,,D001
E011324,Kim Xuân Vũ,2006-05-20,Nữ,16106898,2024-05-15,,D001
E011325,Hồng Đặng,2005-08-21,Nữ,16106898,2023-08-17,,D001
E011326,Mai Trần,1999-11-06,Nam,16106898,2017-11-01,,D001
E011327,Hồng Mai,1985-07-01,Nam,16106898,2003-06-27,,D001
E011328,Bà Chi Hoàng,1979-08-05,Nam,16106898,1997-07-31,2020-11-13,D001
E011329,Bà Thành Hoàng,2004-09-30,Nam,16106898,2022-09-26,2023-06-16,D001
E011330,An Văn Hoàng,1995-07-24,Nữ,16106898,2013-07-19,,D001
E011331,Xuân Phạm,1988-12-27,Nam,16106898,2006-12-23,,D001
E011332,Quý ông Quang Vũ,2000-12-27,Nữ,16106898,2018-12-23,,D001
E011333,Quý ông Minh Phạm,1990-01-22,Nữ,16106898,2008-01-18,,D001
E011334,Lâm Hoàng,1998-07-22,Nam,16106898,2016-07-17,,D001
E011335,Quang Vũ,2001-10-27,Nam,16106898,2019-10-23,,D001
E011336,Lâm Vũ,1985-04-18,Nam,16106898,2003-04-14,,D001
E011337,Quý cô Nhật Lê,1984-12-28,Nữ,16106898,2002-12-24,2018-11-24,D001
E011338,Quý cô Vân Hoàng,1983-03-29,Nam,16106898,2001-03-24,2016-11-02,D001
E011339,Mai Vũ,1987-12-09,Nữ,16106898,2005-12-04,2013-09-29,D001
E011340,Bảo Hoàng,1999-01-05,Nam,16106898,2016-12-31,2019-02-15,D001
E011341,Cô Kim Hoàng,2003-05-29,Nam,16106898,2021-05-24,,D001
E011342,Kim Nguyễn,1998-03-15,Nữ,16106898,2016-03-10,,D001
E011343,Quý ông Hoàng Phạm,1981-04-29,Nữ,16106898,1999-04-25,,D001
E011344,Cô Hạnh Trần,1998-10-17,Nữ,16106898,2016-10-12,,D001
E011345,Bà Hạnh Đặng,1983-05-16,Nữ,16106898,2001-05-11,,D001
E011346,Ông Quang Nguyễn,1998-09-04,Nam,16106898,2016-08-30,,D001
E011347,Bảo Vũ,2001-09-04,Nữ,16106898,2019-08-31,,D001
E011348,Anh Trọng Hoàng,1985-02-20,Nam,16106898,2003-02-16,2024-09-15,D001
E011349,Anh Bùi,1985-07-07,Nam,16106898,2003-07-03,,D001
E011350,Chị Chi Vũ,2006-06-22,Nữ,16106898,2024-06-17,,D001
E011351,Hưng Thế Dương,1999-10-17,Nữ,16106898,2017-10-12,,D001
E011352,Trung Lê,1999-11-17,Nam,16106898,2017-11-12,,D001
E011353,Mai Nguyễn,1988-04-03,Nữ,16106898,2006-03-30,,D001
E011354,Nhật Thế Phạm,1991-12-10,Nam,16106898,2009-12-05,2020-08-22,D001
E011355,Lâm Phạm,1992-10-18,Nữ,16106898,2010-10-14,2019-02-17,D001
E011356,Lâm Dương,1985-05-16,Nữ,16106898,2003-05-12,,D001
E011357,Thành Trí Trần,1997-09-18,Nam,16106898,2015-09-14,,D001
E011358,Minh Bùi,1984-12-28,Nam,16106898,2002-12-24,,D001
E011359,Lâm Nguyễn,1982-07-11,Nam,16106898,2000-07-06,,D001
E011360,Kim Phú Vũ,1994-01-07,Nam,16106898,2012-01-03,,D001
E011361,Bảo Phú Bùi,2001-08-12,Nam,16106898,2019-08-08,,D001
E011362,Ông Vũ Bùi,1980-12-10,Nữ,16106898,1998-12-06,2018-08-23,D001
E011363,Nam Đức Mai,1987-06-30,Nữ,16106898,2005-06-25,,D001
E011364,Vi Nguyễn,1985-12-11,Nữ,16106898,2003-12-07,,D001
E011365,Bác Hưng Mai,1987-04-17,Nữ,16106898,2005-04-12,,D001
E011366,Hà Vũ,1996-05-07,Nữ,16106898,2014-05-03,,D001
E011367,Bác Minh Trần,1981-01-12,Nam,16106898,1999-01-08,2009-03-21,D001
E011368,Bác Anh Lê,2000-07-07,Nữ,16106898,2018-07-03,,D001
E011369,Nhật Phú Trần,1982-05-27,Nữ,16106898,2000-05-22,,D001
E011370,Nhiên Hoàng Vũ,1983-12-29,Nữ,16106898,2001-12-24,2011-08-01,D001
E011371,Dũng Vũ,2003-02-21,Nam,16106898,2021-02-16,2024-07-31,D001
E011372,Ngọc Mai,1994-09-04,Nam,16106898,2012-08-30,,D001
E011373,Chị Nhật Nguyễn,1992-01-08,Nam,16106898,2010-01-03,,D001
E011374,Hà Hữu Lê,1983-06-09,Nam,16106898,2001-06-04,,D001
E011375,Yến Trần,1996-06-13,Nữ,16106898,2014-06-09,2016-09-29,D001
E011376,Quý cô Hạnh Nguyễn,1981-08-07,Nữ,16106898,1999-08-03,,D001
E011377,Cô Vân Dương,1993-06-18,Nữ,16106898,2011-06-14,,D001
E011378,Ông Quang Mai,1990-02-28,Nữ,16106898,2008-02-24,,D001
E011379,Quang Thị Lê,1982-05-28,Nữ,16106898,2000-05-23,,D001
E011380,Hạnh Mai Bảo Lê,1980-12-04,Nữ,16106898,1998-11-30,2024-01-22,D001
E011381,Chị Thành Đặng,1991-10-06,Nữ,16106898,2009-10-01,,D001
E011382,Hải Mai,1987-01-26,Nam,16106898,2005-01-21,2019-11-17,D001
E011383,Hưng Hoàng,1996-07-28,Nam,16106898,2014-07-24,,D001
E011384,Lan Lê,1988-02-19,Nam,16106898,2006-02-14,2012-07-19,D001
E011385,Anh Anh Hoàng,1995-10-12,Nữ,16106898,2013-10-07,2021-04-02,D001
E011386,Phúc Hoàng,1987-01-18,Nam,16106898,2005-01-13,2009-10-25,D001
E011387,Cô Mai Trần,2006-08-06,Nữ,16106898,2024-08-01,,D001
E011388,Bà Khoa Phạm,2000-08-29,Nam,16106898,2018-08-25,2019-04-07,D001
E011389,Hà Phú Trần,1992-01-19,Nam,16106898,2010-01-14,,D001
E011390,Quang Lê,1998-06-20,Nữ,16106898,2016-06-15,2021-12-29,D001
E011391,Hạnh Nguyễn,1994-04-04,Nam,16106898,2012-03-30,,D001
E011392,Vân Hoàng,1981-04-16,Nam,16106898,1999-04-12,2024-05-26,D001
E011393,Anh Hoàng Lê,1994-08-10,Nữ,16106898,2012-08-05,,D001
E011394,Duyên Mai,2002-10-24,Nữ,16106898,2020-10-19,,D001
E011395,Bà Hồng Dương,1996-12-15,Nam,16106898,2014-12-11,,D001
E011396,Bà Lâm Dương,1991-02-03,Nam,16106898,2009-01-29,,D001
E011397,Anh Nhiên Phạm,1989-03-30,Nam,16106898,2007-03-26,2009-08-10,D001
E011398,Hà Văn Lê,2004-08-15,Nam,16106898,2022-08-11,,D001
E011399,Trung Mai,2006-05-15,Nam,16106898,2024-05-10,,D001
E011400,Bà Hải Đặng,1997-11-27,Nữ,16106898,2015-11-23,,D001
E011401,Tú Bùi,2006-01-08,Nam,16106898,2024-01-04,,D001
E011402,Quang Hữu Vũ,1985-12-21,Nam,16106898,2003-12-17,,D001
E011403,Quý cô Thảo Nguyễn,1989-03-21,Nữ,16106898,2007-03-17,,D001
E011404,Chị Lâm Bùi,1986-12-30,Nam,16106898,2004-12-25,,D001
E011405,Chị Ánh Lê,2005-01-02,Nam,16106898,2022-12-29,,D001
E011406,Tú Tấn Đặng,1992-01-13,Nam,16106898,2010-01-08,,D001
E011407,Lâm Hải Đặng,1998-08-22,Nữ,16106898,2016-08-17,,D001
E011408,Hải Nguyễn,2000-03-28,Nữ,16106898,2018-03-24,,D001
E011409,Khoa Mai,2000-08-15,Nữ,16106898,2018-08-11,,D001
E011410,Quý cô Kim Trần,2001-08-23,Nam,16106898,2019-08-19,,D001
E011411,Kim Đức Bùi,2005-05-26,Nữ,16106898,2023-05-22,2023-06-18,D001
E011412,Bác Khoa Hoàng,1979-01-03,Nam,16106898,1997-02-27,,D001
E011413,Chị Bảo Phạm,1996-12-04,Nam,16106898,2014-11-30,,D001
E011414,Quý cô Yến Mai,1986-02-04,Nam,16106898,2004-01-31,,D001
E011415,Lan Mai,1991-11-23,Nữ,16106898,2009-11-18,,D001
E011416,Bác Hoàng Mai,1979-12-06,Nữ,16106898,1997-12-01,,D001
E011417,Bác Châu Trần,1992-06-06,Nam,16106898,2010-06-02,,D001
E011418,Tùng Trí Lê,1982-02-01,Nam,16106898,2000-01-28,2017-09-25,D001
E011419,Bà Thành Hoàng,1992-04-01,Nam,16106898,2010-03-28,,D001
E011420,Kim Nguyễn,1993-02-26,Nữ,16106898,2011-02-22,,D001
E011421,Dũng Vũ,1993-03-16,Nam,16106898,2011-03-12,,D001
E011422,Bác Nam Hoàng,2000-04-05,Nữ,16106898,2018-04-01,,D001
E011423,Chị Hương Hoàng,1986-12-02,Nam,16106898,2004-11-27,,D001
E011424,Nhiên Trí Bùi,1982-07-11,Nam,16106898,2000-07-06,,D001
E011425,Cô Nhật Lê,1987-06-20,Nam,16106898,2005-06-15,,D001
E011426,Quang Tấn Lê,2002-12-08,Nữ,16106898,2020-12-03,2022-07-17,D001
E011427,Kim Đức Phạm,1985-05-19,Nam,16106898,2003-05-15,2014-11-15,D001
E011428,Nhiên Hoàng Đặng,2004-11-24,Nữ,16106898,2022-11-20,,D001
E011429,Chị An Trần,1980-03-27,Nữ,16106898,1998-03-23,2012-11-23,D001
